date,cash_rate,scrape_date
2022-07-01,1.2249999999999943,2022-07-14
2022-08-01,1.875,2022-07-14
2022-09-01,2.305000000000007,2022-07-14
2022-10-01,2.674999999999997,2022-07-14
2022-11-01,3.125,2022-07-14
2022-12-01,3.2950000000000017,2022-07-14
2023-01-01,3.364999999999995,2022-07-14
2023-02-01,3.5649999999999977,2022-07-14
2023-03-01,3.6899999999999977,2022-07-14
2023-04-01,3.7249999999999943,2022-07-14
2023-05-01,3.7349999999999994,2022-07-14
2023-06-01,3.7249999999999943,2022-07-14
2023-07-01,3.7099999999999937,2022-07-14
2023-08-01,3.6850000000000023,2022-07-14
2023-09-01,3.6599999999999966,2022-07-14
2023-10-01,3.6299999999999955,2022-07-14
2023-11-01,3.6099999999999994,2022-07-14
2023-12-01,3.575000000000003,2022-07-14
