date,cash_rate,scrape_date
2022-05-01,0.2849999999999966,2022-05-11
2022-06-01,0.5799999999999983,2022-05-11
2022-07-01,0.9699999999999989,2022-05-11
2022-08-01,1.4099999999999966,2022-05-11
2022-09-01,1.769999999999996,2022-05-11
2022-10-01,2.180000000000007,2022-05-11
2022-11-01,2.614999999999995,2022-05-11
2022-12-01,2.805000000000007,2022-05-11
2023-01-01,2.8349999999999937,2022-05-11
2023-02-01,3.0049999999999955,2022-05-11
2023-03-01,3.1850000000000023,2022-05-11
2023-04-01,3.3299999999999983,2022-05-11
2023-05-01,3.4150000000000063,2022-05-11
2023-06-01,3.4549999999999983,2022-05-11
2023-07-01,3.480000000000004,2022-05-11
2023-08-01,3.480000000000004,2022-05-11
2023-09-01,3.480000000000004,2022-05-11
2023-10-01,3.469999999999999,2022-05-11
