date,cash_rate,scrape_date
2022-06-01,0.5900000000000034,2022-06-02
2022-07-01,0.9599999999999937,2022-06-02
2022-08-01,1.394999999999996,2022-06-02
2022-09-01,1.7199999999999989,2022-06-02
2022-10-01,2.1099999999999994,2022-06-02
2022-11-01,2.5400000000000063,2022-06-02
2022-12-01,2.75,2022-06-02
2023-01-01,2.805000000000007,2022-06-02
2023-02-01,3.055000000000007,2022-06-02
2023-03-01,3.219999999999999,2022-06-02
2023-04-01,3.3900000000000006,2022-06-02
2023-05-01,3.5450000000000017,2022-06-02
2023-06-01,3.569999999999993,2022-06-02
2023-07-01,3.575000000000003,2022-06-02
2023-08-01,3.575000000000003,2022-06-02
2023-09-01,3.575000000000003,2022-06-02
2023-10-01,3.569999999999993,2022-06-02
2023-11-01,3.569999999999993,2022-06-02
