date,cash_rate,scrape_date
2022-09-01,2.180000000000007,2022-09-05
2022-10-01,2.5900000000000034,2022-09-05
2022-11-01,2.9650000000000034,2022-09-05
2022-12-01,3.2049999999999983,2022-09-05
2023-01-01,3.2650000000000006,2022-09-05
2023-02-01,3.469999999999999,2022-09-05
2023-03-01,3.614999999999995,2022-09-05
2023-04-01,3.7099999999999937,2022-09-05
2023-05-01,3.7750000000000057,2022-09-05
2023-06-01,3.805000000000007,2022-09-05
2023-07-01,3.8400000000000034,2022-09-05
2023-08-01,3.8400000000000034,2022-09-05
2023-09-01,3.8149999999999977,2022-09-05
2023-10-01,3.7849999999999966,2022-09-05
2023-11-01,3.7549999999999955,2022-09-05
2023-12-01,3.719999999999999,2022-09-05
2024-01-01,3.7099999999999937,2022-09-05
2024-02-01,3.6899999999999977,2022-09-05
