date,cash_rate,scrape_date
2022-12-01,2.9599999999999937,2022-12-02
2023-01-01,2.9950000000000045,2022-12-02
2023-02-01,3.105000000000004,2022-12-02
2023-03-01,3.2099999999999937,2022-12-02
2023-04-01,3.2950000000000017,2022-12-02
2023-05-01,3.385000000000005,2022-12-02
2023-06-01,3.4399999999999977,2022-12-02
2023-07-01,3.4950000000000045,2022-12-02
2023-08-01,3.5400000000000063,2022-12-02
2023-09-01,3.5649999999999977,2022-12-02
2023-10-01,3.5849999999999937,2022-12-02
2023-11-01,3.5849999999999937,2022-12-02
2023-12-01,3.5649999999999977,2022-12-02
2024-01-01,3.5600000000000023,2022-12-02
2024-02-01,3.5450000000000017,2022-12-02
2024-03-01,3.5150000000000006,2022-12-02
2024-04-01,3.480000000000004,2022-12-02
2024-05-01,3.4549999999999983,2022-12-02
