date,cash_rate,scrape_date
2022-10-01,2.5250000000000057,2022-10-17
2022-11-01,2.7950000000000017,2022-10-17
2022-12-01,2.9599999999999937,2022-10-17
2023-01-01,3,2022-10-17
2023-02-01,3.1200000000000045,2022-10-17
2023-03-01,3.325000000000003,2022-10-17
2023-04-01,3.549999999999997,2022-10-17
2023-05-01,3.739999999999995,2022-10-17
2023-06-01,3.805000000000007,2022-10-17
2023-07-01,3.875,2022-10-17
2023-08-01,3.930000000000007,2022-10-17
2023-09-01,3.969999999999999,2022-10-17
2023-10-01,4.015000000000001,2022-10-17
2023-11-01,4.019999999999996,2022-10-17
2023-12-01,4.010000000000005,2022-10-17
2024-01-01,4.010000000000005,2022-10-17
2024-02-01,4.015000000000001,2022-10-17
2024-03-01,3.9950000000000045,2022-10-17
