date,cash_rate,scrape_date
2023-03-01,3.5,2023-03-21
2023-04-01,3.549999999999997,2023-03-21
2023-05-01,3.5250000000000057,2023-03-21
2023-06-01,3.4399999999999977,2023-03-21
2023-07-01,3.3149999999999977,2023-03-21
2023-08-01,3.1899999999999977,2023-03-21
2023-09-01,3.1850000000000023,2023-03-21
2023-10-01,3.194999999999993,2023-03-21
2023-11-01,3.1850000000000023,2023-03-21
2023-12-01,3.174999999999997,2023-03-21
2024-01-01,3.1700000000000017,2023-03-21
2024-02-01,3.155000000000001,2023-03-21
2024-03-01,3.135000000000005,2023-03-21
2024-04-01,3.1099999999999994,2023-03-21
2024-05-01,3.0849999999999937,2023-03-21
2024-06-01,3.0649999999999977,2023-03-21
2024-07-01,3.0349999999999966,2023-03-21
2024-08-01,3.0150000000000006,2023-03-21
