date,cash_rate,scrape_date
2022-11-01,2.7950000000000017,2022-11-04
2022-12-01,2.989999999999995,2022-11-04
2023-01-01,3.0349999999999966,2022-11-04
2023-02-01,3.2150000000000034,2022-11-04
2023-03-01,3.424999999999997,2022-11-04
2023-04-01,3.614999999999995,2022-11-04
2023-05-01,3.769999999999996,2022-11-04
2023-06-01,3.844999999999999,2022-11-04
2023-07-01,3.9150000000000063,2022-11-04
2023-08-01,3.9599999999999937,2022-11-04
2023-09-01,3.989999999999995,2022-11-04
2023-10-01,3.9950000000000045,2022-11-04
2023-11-01,3.9950000000000045,2022-11-04
2023-12-01,3.989999999999995,2022-11-04
2024-01-01,3.989999999999995,2022-11-04
2024-02-01,3.9950000000000045,2022-11-04
2024-03-01,3.9849999999999994,2022-11-04
2024-04-01,3.9599999999999937,2022-11-04
