date,cash_rate,scrape_date
2022-05-01,0.2849999999999966,2022-05-26
2022-06-01,0.5799999999999983,2022-05-26
2022-07-01,0.9300000000000068,2022-05-26
2022-08-01,1.3250000000000028,2022-05-26
2022-09-01,1.6099999999999994,2022-05-26
2022-10-01,1.9399999999999977,2022-05-26
2022-11-01,2.3100000000000023,2022-05-26
2022-12-01,2.510000000000005,2022-05-26
2023-01-01,2.555000000000007,2022-05-26
2023-02-01,2.7650000000000006,2022-05-26
2023-03-01,2.9200000000000017,2022-05-26
2023-04-01,3.0400000000000063,2022-05-26
2023-05-01,3.155000000000001,2022-05-26
2023-06-01,3.180000000000007,2022-05-26
2023-07-01,3.1850000000000023,2022-05-26
2023-08-01,3.1850000000000023,2022-05-26
2023-09-01,3.1850000000000023,2022-05-26
2023-10-01,3.180000000000007,2022-05-26
