date,cash_rate,scrape_date
2022-10-01,2.5250000000000057,2022-10-10
2022-11-01,2.805000000000007,2022-10-10
2022-12-01,2.969999999999999,2022-10-10
2023-01-01,3.010000000000005,2022-10-10
2023-02-01,3.1650000000000063,2022-10-10
2023-03-01,3.3900000000000006,2022-10-10
2023-04-01,3.594999999999999,2022-10-10
2023-05-01,3.739999999999995,2022-10-10
2023-06-01,3.7750000000000057,2022-10-10
2023-07-01,3.805000000000007,2022-10-10
2023-08-01,3.8349999999999937,2022-10-10
2023-09-01,3.8599999999999994,2022-10-10
2023-10-01,3.885000000000005,2022-10-10
2023-11-01,3.885000000000005,2022-10-10
2023-12-01,3.875,2022-10-10
2024-01-01,3.8700000000000045,2022-10-10
2024-02-01,3.8700000000000045,2022-10-10
2024-03-01,3.855000000000004,2022-10-10
