date,cash_rate,scrape_date
2022-05-01,0.2849999999999966,2022-05-23
2022-06-01,0.5600000000000023,2022-05-23
2022-07-01,0.894999999999996,2022-05-23
2022-08-01,1.3100000000000023,2022-05-23
2022-09-01,1.5900000000000034,2022-05-23
2022-10-01,1.9300000000000068,2022-05-23
2022-11-01,2.305000000000007,2022-05-23
2022-12-01,2.530000000000001,2022-05-23
2023-01-01,2.575000000000003,2022-05-23
2023-02-01,2.799999999999997,2022-05-23
2023-03-01,2.9650000000000034,2022-05-23
2023-04-01,3.105000000000004,2022-05-23
2023-05-01,3.2249999999999943,2022-05-23
2023-06-01,3.2650000000000006,2022-05-23
2023-07-01,3.2900000000000063,2022-05-23
2023-08-01,3.2900000000000063,2022-05-23
2023-09-01,3.2900000000000063,2022-05-23
2023-10-01,3.2849999999999966,2022-05-23
