date,cash_rate,scrape_date
2022-11-01,2.7950000000000017,2022-11-15
2022-12-01,2.9749999999999943,2022-11-15
2023-01-01,3.0150000000000006,2022-11-15
2023-02-01,3.1899999999999977,2022-11-15
2023-03-01,3.3599999999999994,2022-11-15
2023-04-01,3.5150000000000006,2022-11-15
2023-05-01,3.6500000000000057,2022-11-15
2023-06-01,3.719999999999999,2022-11-15
2023-07-01,3.7900000000000063,2022-11-15
2023-08-01,3.844999999999999,2022-11-15
2023-09-01,3.8799999999999955,2022-11-15
2023-10-01,3.9000000000000057,2022-11-15
2023-11-01,3.9000000000000057,2022-11-15
2023-12-01,3.885000000000005,2022-11-15
2024-01-01,3.8799999999999955,2022-11-15
2024-02-01,3.875,2022-11-15
2024-03-01,3.855000000000004,2022-11-15
2024-04-01,3.8349999999999937,2022-11-15
