date,cash_rate,scrape_date
2022-09-01,2.2049999999999983,2022-09-08
2022-10-01,2.575000000000003,2022-09-08
2022-11-01,2.894999999999996,2022-09-08
2022-12-01,3.075000000000003,2022-09-08
2023-01-01,3.1299999999999955,2022-09-08
2023-02-01,3.2650000000000006,2022-09-08
2023-03-01,3.4000000000000057,2022-09-08
2023-04-01,3.489999999999995,2022-09-08
2023-05-01,3.549999999999997,2022-09-08
2023-06-01,3.555000000000007,2022-09-08
2023-07-01,3.549999999999997,2022-09-08
2023-08-01,3.549999999999997,2022-09-08
2023-09-01,3.5400000000000063,2022-09-08
2023-10-01,3.5250000000000057,2022-09-08
2023-11-01,3.5150000000000006,2022-09-08
2023-12-01,3.4950000000000045,2022-09-08
2024-01-01,3.489999999999995,2022-09-08
2024-02-01,3.480000000000004,2022-09-08
