date,cash_rate,scrape_date
2022-09-01,2.2049999999999983,2022-09-14
2022-10-01,2.6400000000000006,2022-09-14
2022-11-01,3.0250000000000057,2022-09-14
2022-12-01,3.239999999999995,2022-09-14
2023-01-01,3.2950000000000017,2022-09-14
2023-02-01,3.430000000000007,2022-09-14
2023-03-01,3.5849999999999937,2022-09-14
2023-04-01,3.7049999999999983,2022-09-14
2023-05-01,3.7349999999999994,2022-09-14
2023-06-01,3.730000000000004,2022-09-14
2023-07-01,3.7349999999999994,2022-09-14
2023-08-01,3.719999999999999,2022-09-14
2023-09-01,3.7099999999999937,2022-09-14
2023-10-01,3.680000000000007,2022-09-14
2023-11-01,3.655000000000001,2022-09-14
2023-12-01,3.614999999999995,2022-09-14
2024-01-01,3.6099999999999994,2022-09-14
2024-02-01,3.5900000000000034,2022-09-14
