date,cash_rate,scrape_date
2023-02-01,3.2549999999999955,2023-02-14
2023-03-01,3.4950000000000045,2023-02-14
2023-04-01,3.7049999999999983,2023-02-14
2023-05-01,3.894999999999996,2023-02-14
2023-06-01,4.0049999999999955,2023-02-14
2023-07-01,4.069999999999993,2023-02-14
2023-08-01,4.109999999999999,2023-02-14
2023-09-01,4.105000000000004,2023-02-14
2023-10-01,4.105000000000004,2023-02-14
2023-11-01,4.094999999999999,2023-02-14
2023-12-01,4.060000000000002,2023-02-14
2024-01-01,4.049999999999997,2023-02-14
2024-02-01,4.025000000000006,2023-02-14
2024-03-01,3.9749999999999943,2023-02-14
2024-04-01,3.9200000000000017,2023-02-14
2024-05-01,3.8799999999999955,2023-02-14
2024-06-01,3.825000000000003,2023-02-14
2024-07-01,3.769999999999996,2023-02-14
