date,cash_rate,scrape_date
2022-06-01,0.7000000000000028,2022-06-17
2022-07-01,1.2999999999999972,2022-06-17
2022-08-01,1.9200000000000017,2022-06-17
2022-09-01,2.364999999999995,2022-06-17
2022-10-01,2.885000000000005,2022-06-17
2022-11-01,3.4399999999999977,2022-06-17
2022-12-01,3.7849999999999966,2022-06-17
2023-01-01,3.8700000000000045,2022-06-17
2023-02-01,4.155000000000001,2022-06-17
2023-03-01,4.305000000000007,2022-06-17
2023-04-01,4.349999999999994,2022-06-17
2023-05-01,4.3700000000000045,2022-06-17
2023-06-01,4.375,2022-06-17
2023-07-01,4.375,2022-06-17
2023-08-01,4.3700000000000045,2022-06-17
2023-09-01,4.364999999999995,2022-06-17
2023-10-01,4.334999999999994,2022-06-17
2023-11-01,4.295000000000002,2022-06-17
