date,cash_rate,scrape_date
2022-07-01,1.2249999999999943,2022-07-26
2022-08-01,1.8449999999999989,2022-07-26
2022-09-01,2.260000000000005,2022-07-26
2022-10-01,2.700000000000003,2022-07-26
2022-11-01,3.1650000000000063,2022-07-26
2022-12-01,3.364999999999995,2022-07-26
2023-01-01,3.4200000000000017,2022-07-26
2023-02-01,3.5600000000000023,2022-07-26
2023-03-01,3.6200000000000045,2022-07-26
2023-04-01,3.625,2022-07-26
2023-05-01,3.6200000000000045,2022-07-26
2023-06-01,3.5999999999999943,2022-07-26
2023-07-01,3.5799999999999983,2022-07-26
2023-08-01,3.5450000000000017,2022-07-26
2023-09-01,3.510000000000005,2022-07-26
2023-10-01,3.4599999999999937,2022-07-26
2023-11-01,3.4200000000000017,2022-07-26
2023-12-01,3.3599999999999994,2022-07-26
