date,cash_rate,scrape_date
2022-11-01,2.799999999999997,2022-11-25
2022-12-01,2.989999999999995,2022-11-25
2023-01-01,3.0349999999999966,2022-11-25
2023-02-01,3.2049999999999983,2022-11-25
2023-03-01,3.375,2022-11-25
2023-04-01,3.5150000000000006,2022-11-25
2023-05-01,3.635000000000005,2022-11-25
2023-06-01,3.700000000000003,2022-11-25
2023-07-01,3.780000000000001,2022-11-25
2023-08-01,3.8400000000000034,2022-11-25
2023-09-01,3.864999999999995,2022-11-25
2023-10-01,3.8799999999999955,2022-11-25
2023-11-01,3.885000000000005,2022-11-25
2023-12-01,3.864999999999995,2022-11-25
2024-01-01,3.8599999999999994,2022-11-25
2024-02-01,3.844999999999999,2022-11-25
2024-03-01,3.8100000000000023,2022-11-25
2024-04-01,3.769999999999996,2022-11-25
