date,cash_rate,scrape_date
2022-05-01,0.2849999999999966,2022-05-25
2022-06-01,0.5699999999999932,2022-05-25
2022-07-01,0.9200000000000017,2022-05-25
2022-08-01,1.3050000000000068,2022-05-25
2022-09-01,1.5799999999999983,2022-05-25
2022-10-01,1.9050000000000011,2022-05-25
2022-11-01,2.269999999999996,2022-05-25
2022-12-01,2.4650000000000034,2022-05-25
2023-01-01,2.5150000000000006,2022-05-25
2023-02-01,2.7450000000000045,2022-05-25
2023-03-01,2.9000000000000057,2022-05-25
2023-04-01,3.019999999999996,2022-05-25
2023-05-01,3.135000000000005,2022-05-25
2023-06-01,3.1599999999999966,2022-05-25
2023-07-01,3.1650000000000063,2022-05-25
2023-08-01,3.1650000000000063,2022-05-25
2023-09-01,3.1650000000000063,2022-05-25
2023-10-01,3.1599999999999966,2022-05-25
