date,cash_rate,scrape_date
2023-01-01,3.0649999999999977,2023-01-10
2023-02-01,3.2099999999999937,2023-01-10
2023-03-01,3.375,2023-01-10
2023-04-01,3.4950000000000045,2023-01-10
2023-05-01,3.594999999999999,2023-01-10
2023-06-01,3.6650000000000063,2023-01-10
2023-07-01,3.7549999999999955,2023-01-10
2023-08-01,3.8400000000000034,2023-01-10
2023-09-01,3.864999999999995,2023-01-10
2023-10-01,3.864999999999995,2023-01-10
2023-11-01,3.8700000000000045,2023-01-10
2023-12-01,3.8400000000000034,2023-01-10
2024-01-01,3.8299999999999983,2023-01-10
2024-02-01,3.805000000000007,2023-01-10
2024-03-01,3.7650000000000006,2023-01-10
2024-04-01,3.7150000000000034,2023-01-10
2024-05-01,3.680000000000007,2023-01-10
2024-06-01,3.635000000000005,2023-01-10
