date,cash_rate,scrape_date
2022-11-01,2.7950000000000017,2022-11-09
2022-12-01,2.989999999999995,2022-11-09
2023-01-01,3.0349999999999966,2022-11-09
2023-02-01,3.2150000000000034,2022-11-09
2023-03-01,3.430000000000007,2022-11-09
2023-04-01,3.6099999999999994,2022-11-09
2023-05-01,3.7750000000000057,2022-11-09
2023-06-01,3.8499999999999943,2022-11-09
2023-07-01,3.9200000000000017,2022-11-09
2023-08-01,3.9749999999999943,2022-11-09
2023-09-01,4,2022-11-09
2023-10-01,4.015000000000001,2022-11-09
2023-11-01,4.015000000000001,2022-11-09
2023-12-01,4.010000000000005,2022-11-09
2024-01-01,4.010000000000005,2022-11-09
2024-02-01,4.015000000000001,2022-11-09
2024-03-01,4,2022-11-09
2024-04-01,3.9749999999999943,2022-11-09
