date,cash_rate,scrape_date
2023-03-01,3.4950000000000045,2023-03-06
2023-04-01,3.7049999999999983,2023-03-06
2023-05-01,3.864999999999995,2023-03-06
2023-06-01,3.9599999999999937,2023-03-06
2023-07-01,4.045000000000002,2023-03-06
2023-08-01,4.1200000000000045,2023-03-06
2023-09-01,4.150000000000006,2023-03-06
2023-10-01,4.155000000000001,2023-03-06
2023-11-01,4.155000000000001,2023-03-06
2023-12-01,4.135000000000005,2023-03-06
2024-01-01,4.135000000000005,2023-03-06
2024-02-01,4.109999999999999,2023-03-06
2024-03-01,4.084999999999994,2023-03-06
2024-04-01,4.034999999999997,2023-03-06
2024-05-01,3.9950000000000045,2023-03-06
2024-06-01,3.944999999999993,2023-03-06
2024-07-01,3.8900000000000006,2023-03-06
2024-08-01,3.844999999999999,2023-03-06
