date,cash_rate,scrape_date
2023-03-01,3.510000000000005,2023-03-08
2023-04-01,3.6899999999999977,2023-03-08
2023-05-01,3.825000000000003,2023-03-08
2023-06-01,3.9000000000000057,2023-03-08
2023-07-01,3.9849999999999994,2023-03-08
2023-08-01,4.045000000000002,2023-03-08
2023-09-01,4.060000000000002,2023-03-08
2023-10-01,4.055000000000007,2023-03-08
2023-11-01,4.049999999999997,2023-03-08
2023-12-01,4.015000000000001,2023-03-08
2024-01-01,4.010000000000005,2023-03-08
2024-02-01,3.989999999999995,2023-03-08
2024-03-01,3.950000000000003,2023-03-08
2024-04-01,3.905000000000001,2023-03-08
2024-05-01,3.8700000000000045,2023-03-08
2024-06-01,3.825000000000003,2023-03-08
2024-07-01,3.7750000000000057,2023-03-08
2024-08-01,3.730000000000004,2023-03-08
