date,cash_rate,scrape_date
2023-03-01,3.5049999999999955,2023-03-17
2023-04-01,3.5849999999999937,2023-03-17
2023-05-01,3.5999999999999943,2023-03-17
2023-06-01,3.5799999999999983,2023-03-17
2023-07-01,3.5349999999999966,2023-03-17
2023-08-01,3.4749999999999943,2023-03-17
2023-09-01,3.4650000000000034,2023-03-17
2023-10-01,3.4749999999999943,2023-03-17
2023-11-01,3.4650000000000034,2023-03-17
2023-12-01,3.4650000000000034,2023-03-17
2024-01-01,3.4599999999999937,2023-03-17
2024-02-01,3.450000000000003,2023-03-17
2024-03-01,3.430000000000007,2023-03-17
2024-04-01,3.405000000000001,2023-03-17
2024-05-01,3.3799999999999955,2023-03-17
2024-06-01,3.3599999999999994,2023-03-17
2024-07-01,3.3299999999999983,2023-03-17
2024-08-01,3.3100000000000023,2023-03-17
