date,cash_rate,scrape_date
2023-01-01,3.0600000000000023,2023-01-09
2023-02-01,3.2099999999999937,2023-01-09
2023-03-01,3.375,2023-01-09
2023-04-01,3.489999999999995,2023-01-09
2023-05-01,3.594999999999999,2023-01-09
2023-06-01,3.6850000000000023,2023-01-09
2023-07-01,3.780000000000001,2023-01-09
2023-08-01,3.855000000000004,2023-01-09
2023-09-01,3.905000000000001,2023-01-09
2023-10-01,3.9099999999999966,2023-01-09
2023-11-01,3.9099999999999966,2023-01-09
2023-12-01,3.875,2023-01-09
2024-01-01,3.8700000000000045,2023-01-09
2024-02-01,3.844999999999999,2023-01-09
2024-03-01,3.805000000000007,2023-01-09
2024-04-01,3.760000000000005,2023-01-09
2024-05-01,3.7249999999999943,2023-01-09
2024-06-01,3.680000000000007,2023-01-09
