date,cash_rate,scrape_date
2023-01-01,3.0649999999999977,2023-01-13
2023-02-01,3.2150000000000034,2023-01-13
2023-03-01,3.3700000000000045,2023-01-13
2023-04-01,3.4650000000000034,2023-01-13
2023-05-01,3.5400000000000063,2023-01-13
2023-06-01,3.605000000000004,2023-01-13
2023-07-01,3.6700000000000017,2023-01-13
2023-08-01,3.730000000000004,2023-01-13
2023-09-01,3.7349999999999994,2023-01-13
2023-10-01,3.7349999999999994,2023-01-13
2023-11-01,3.719999999999999,2023-01-13
2023-12-01,3.6850000000000023,2023-01-13
2024-01-01,3.680000000000007,2023-01-13
2024-02-01,3.655000000000001,2023-01-13
2024-03-01,3.605000000000004,2023-01-13
2024-04-01,3.5649999999999977,2023-01-13
2024-05-01,3.5349999999999966,2023-01-13
2024-06-01,3.4950000000000045,2023-01-13
