date,cash_rate,scrape_date
2022-06-01,0.6899999999999977,2022-06-07
2022-07-01,1.1550000000000011,2022-06-07
2022-08-01,1.625,2022-06-07
2022-09-01,1.980000000000004,2022-06-07
2022-10-01,2.3599999999999994,2022-06-07
2022-11-01,2.760000000000005,2022-06-07
2022-12-01,3.105000000000004,2022-06-07
2023-01-01,3.1599999999999966,2022-06-07
2023-02-01,3.4099999999999966,2022-06-07
2023-03-01,3.5799999999999983,2022-06-07
2023-04-01,3.75,2022-06-07
2023-05-01,3.905000000000001,2022-06-07
2023-06-01,3.930000000000007,2022-06-07
2023-07-01,3.9350000000000023,2022-06-07
2023-08-01,3.9350000000000023,2022-06-07
2023-09-01,3.9350000000000023,2022-06-07
2023-10-01,3.9350000000000023,2022-06-07
2023-11-01,3.9350000000000023,2022-06-07
