date,cash_rate,scrape_date
2023-02-01,3.2549999999999955,2023-02-20
2023-03-01,3.4950000000000045,2023-02-20
2023-04-01,3.694999999999993,2023-02-20
2023-05-01,3.8700000000000045,2023-02-20
2023-06-01,3.989999999999995,2023-02-20
2023-07-01,4.084999999999994,2023-02-20
2023-08-01,4.174999999999997,2023-02-20
2023-09-01,4.189999999999998,2023-02-20
2023-10-01,4.189999999999998,2023-02-20
2023-11-01,4.180000000000007,2023-02-20
2023-12-01,4.159999999999997,2023-02-20
2024-01-01,4.155000000000001,2023-02-20
2024-02-01,4.1299999999999955,2023-02-20
2024-03-01,4.079999999999998,2023-02-20
2024-04-01,4.019999999999996,2023-02-20
2024-05-01,3.9749999999999943,2023-02-20
2024-06-01,3.9099999999999966,2023-02-20
2024-07-01,3.8499999999999943,2023-02-20
