date,cash_rate,scrape_date
2022-09-01,2.2049999999999983,2022-09-19
2022-10-01,2.6700000000000017,2022-09-19
2022-11-01,3.0600000000000023,2022-09-19
2022-12-01,3.2950000000000017,2022-09-19
2023-01-01,3.3499999999999943,2022-09-19
2023-02-01,3.510000000000005,2022-09-19
2023-03-01,3.6899999999999977,2022-09-19
2023-04-01,3.8349999999999937,2022-09-19
2023-05-01,3.894999999999996,2022-09-19
2023-06-01,3.9000000000000057,2022-09-19
2023-07-01,3.9000000000000057,2022-09-19
2023-08-01,3.8700000000000045,2022-09-19
2023-09-01,3.864999999999995,2022-09-19
2023-10-01,3.844999999999999,2022-09-19
2023-11-01,3.825000000000003,2022-09-19
2023-12-01,3.7849999999999966,2022-09-19
2024-01-01,3.780000000000001,2022-09-19
2024-02-01,3.7549999999999955,2022-09-19
