date,cash_rate,scrape_date
2023-03-01,3.513999999999996,2023-04-03
2023-04-01,3.5999999999999943,2023-04-03
2023-05-01,3.655000000000001,2023-04-03
2023-06-01,3.6599999999999966,2023-04-03
2023-07-01,3.6299999999999955,2023-04-03
2023-08-01,3.5849999999999937,2023-04-03
2023-09-01,3.5799999999999983,2023-04-03
2023-10-01,3.5250000000000057,2023-04-03
2023-11-01,3.4950000000000045,2023-04-03
2023-12-01,3.450000000000003,2023-04-03
2024-01-01,3.444999999999993,2023-04-03
2024-02-01,3.4150000000000063,2023-04-03
2024-03-01,3.3799999999999955,2023-04-03
2024-04-01,3.355000000000004,2023-04-03
2024-05-01,3.3299999999999983,2023-04-03
2024-06-01,3.3100000000000023,2023-04-03
2024-07-01,3.280000000000001,2023-04-03
2024-08-01,3.2650000000000006,2023-04-03
2024-09-01,3.2549999999999955,2023-04-03
