date,cash_rate,scrape_date
2022-08-01,1.7750000000000057,2022-08-02
2022-09-01,2.0799999999999983,2022-08-02
2022-10-01,2.4000000000000057,2022-08-02
2022-11-01,2.7549999999999955,2022-08-02
2022-12-01,2.9549999999999983,2022-08-02
2023-01-01,2.9950000000000045,2022-08-02
2023-02-01,3.1400000000000006,2022-08-02
2023-03-01,3.200000000000003,2022-08-02
2023-04-01,3.174999999999997,2022-08-02
2023-05-01,3.155000000000001,2022-08-02
2023-06-01,3.135000000000005,2022-08-02
2023-07-01,3.114999999999995,2022-08-02
2023-08-01,3.0799999999999983,2022-08-02
2023-09-01,3.0400000000000063,2022-08-02
2023-10-01,2.980000000000004,2022-08-02
2023-11-01,2.930000000000007,2022-08-02
2023-12-01,2.8700000000000045,2022-08-02
2024-01-01,2.8700000000000045,2022-08-02
