date,cash_rate,scrape_date
2022-12-01,3.0049999999999955,2022-12-19
2023-01-01,3.049999999999997,2022-12-19
2023-02-01,3.200000000000003,2022-12-19
2023-03-01,3.3400000000000034,2022-12-19
2023-04-01,3.450000000000003,2022-12-19
2023-05-01,3.549999999999997,2022-12-19
2023-06-01,3.614999999999995,2022-12-19
2023-07-01,3.6850000000000023,2022-12-19
2023-08-01,3.730000000000004,2022-12-19
2023-09-01,3.730000000000004,2022-12-19
2023-10-01,3.730000000000004,2022-12-19
2023-11-01,3.730000000000004,2022-12-19
2023-12-01,3.700000000000003,2022-12-19
2024-01-01,3.694999999999993,2022-12-19
2024-02-01,3.674999999999997,2022-12-19
2024-03-01,3.644999999999996,2022-12-19
2024-04-01,3.614999999999995,2022-12-19
2024-05-01,3.5900000000000034,2022-12-19
