date,cash_rate,scrape_date
2022-05-01,0.2849999999999966,2022-05-30
2022-06-01,0.5799999999999983,2022-05-30
2022-07-01,0.9399999999999977,2022-05-30
2022-08-01,1.3400000000000034,2022-05-30
2022-09-01,1.6350000000000051,2022-05-30
2022-10-01,1.9699999999999989,2022-05-30
2022-11-01,2.3499999999999943,2022-05-30
2022-12-01,2.5400000000000063,2022-05-30
2023-01-01,2.5900000000000034,2022-05-30
2023-02-01,2.799999999999997,2022-05-30
2023-03-01,2.9549999999999983,2022-05-30
2023-04-01,3.075000000000003,2022-05-30
2023-05-01,3.1899999999999977,2022-05-30
2023-06-01,3.2150000000000034,2022-05-30
2023-07-01,3.219999999999999,2022-05-30
2023-08-01,3.219999999999999,2022-05-30
2023-09-01,3.219999999999999,2022-05-30
2023-10-01,3.2150000000000034,2022-05-30
