date,cash_rate,scrape_date
2022-07-01,1.2249999999999943,2022-07-19
2022-08-01,1.8499999999999943,2022-07-19
2022-09-01,2.2950000000000017,2022-07-19
2022-10-01,2.7450000000000045,2022-07-19
2022-11-01,3.180000000000007,2022-07-19
2022-12-01,3.3799999999999955,2022-07-19
2023-01-01,3.4350000000000023,2022-07-19
2023-02-01,3.605000000000004,2022-07-19
2023-03-01,3.6650000000000063,2022-07-19
2023-04-01,3.6650000000000063,2022-07-19
2023-05-01,3.6650000000000063,2022-07-19
2023-06-01,3.644999999999996,2022-07-19
2023-07-01,3.625,2022-07-19
2023-08-01,3.5999999999999943,2022-07-19
2023-09-01,3.5799999999999983,2022-07-19
2023-10-01,3.549999999999997,2022-07-19
2023-11-01,3.5250000000000057,2022-07-19
2023-12-01,3.489999999999995,2022-07-19
