date,cash_rate,scrape_date
2022-10-01,2.519999999999996,2022-10-07
2022-11-01,2.799999999999997,2022-10-07
2022-12-01,2.980000000000004,2022-10-07
2023-01-01,3.0150000000000006,2022-10-07
2023-02-01,3.1850000000000023,2022-10-07
2023-03-01,3.4099999999999966,2022-10-07
2023-04-01,3.614999999999995,2022-10-07
2023-05-01,3.739999999999995,2022-10-07
2023-06-01,3.7650000000000006,2022-10-07
2023-07-01,3.7849999999999966,2022-10-07
2023-08-01,3.799999999999997,2022-10-07
2023-09-01,3.8149999999999977,2022-10-07
2023-10-01,3.8299999999999983,2022-10-07
2023-11-01,3.8349999999999937,2022-10-07
2023-12-01,3.8349999999999937,2022-10-07
2024-01-01,3.8149999999999977,2022-10-07
2024-02-01,3.819999999999993,2022-10-07
2024-03-01,3.799999999999997,2022-10-07
