date,cash_rate,scrape_date
2023-01-01,3.0649999999999977,2023-01-20
2023-02-01,3.2099999999999937,2023-01-20
2023-03-01,3.3299999999999983,2023-01-20
2023-04-01,3.3900000000000006,2023-01-20
2023-05-01,3.444999999999993,2023-01-20
2023-06-01,3.480000000000004,2023-01-20
2023-07-01,3.510000000000005,2023-01-20
2023-08-01,3.530000000000001,2023-01-20
2023-09-01,3.5400000000000063,2023-01-20
2023-10-01,3.5150000000000006,2023-01-20
2023-11-01,3.510000000000005,2023-01-20
2023-12-01,3.4749999999999943,2023-01-20
2024-01-01,3.469999999999999,2023-01-20
2024-02-01,3.4399999999999977,2023-01-20
2024-03-01,3.3900000000000006,2023-01-20
2024-04-01,3.344999999999999,2023-01-20
2024-05-01,3.305000000000007,2023-01-20
2024-06-01,3.2549999999999955,2023-01-20
