date,cash_rate,scrape_date
2023-02-01,3.2549999999999955,2023-02-17
2023-03-01,3.4950000000000045,2023-02-17
2023-04-01,3.700000000000003,2023-02-17
2023-05-01,3.8799999999999955,2023-02-17
2023-06-01,3.980000000000004,2023-02-17
2023-07-01,4.060000000000002,2023-02-17
2023-08-01,4.1299999999999955,2023-02-17
2023-09-01,4.165000000000006,2023-02-17
2023-10-01,4.170000000000002,2023-02-17
2023-11-01,4.155000000000001,2023-02-17
2023-12-01,4.1200000000000045,2023-02-17
2024-01-01,4.114999999999995,2023-02-17
2024-02-01,4.094999999999999,2023-02-17
2024-03-01,4.045000000000002,2023-02-17
2024-04-01,3.989999999999995,2023-02-17
2024-05-01,3.950000000000003,2023-02-17
2024-06-01,3.8900000000000006,2023-02-17
2024-07-01,3.8299999999999983,2023-02-17
