date,cash_rate,scrape_date
2022-08-01,1.7750000000000057,2022-08-12
2022-09-01,2.155000000000001,2022-08-12
2022-10-01,2.5450000000000017,2022-08-12
2022-11-01,2.9749999999999943,2022-08-12
2022-12-01,3.2849999999999966,2022-08-12
2023-01-01,3.3599999999999994,2022-08-12
2023-02-01,3.549999999999997,2022-08-12
2023-03-01,3.6299999999999955,2022-08-12
2023-04-01,3.6899999999999977,2022-08-12
2023-05-01,3.719999999999999,2022-08-12
2023-06-01,3.7099999999999937,2022-08-12
2023-07-01,3.7099999999999937,2022-08-12
2023-08-01,3.7099999999999937,2022-08-12
2023-09-01,3.680000000000007,2022-08-12
2023-10-01,3.635000000000005,2022-08-12
2023-11-01,3.5999999999999943,2022-08-12
2023-12-01,3.549999999999997,2022-08-12
2024-01-01,3.5450000000000017,2022-08-12
