date,cash_rate,scrape_date
2023-04-01,3.5649999999999977,2023-04-11
2023-05-01,3.6200000000000045,2023-04-11
2023-06-01,3.6299999999999955,2023-04-11
2023-07-01,3.6200000000000045,2023-04-11
2023-08-01,3.594999999999999,2023-04-11
2023-09-01,3.575000000000003,2023-04-11
2023-10-01,3.5349999999999966,2023-04-11
2023-11-01,3.489999999999995,2023-04-11
2023-12-01,3.4150000000000063,2023-04-11
2024-01-01,3.385000000000005,2023-04-11
2024-02-01,3.3400000000000034,2023-04-11
2024-03-01,3.299999999999997,2023-04-11
2024-04-01,3.269999999999996,2023-04-11
2024-05-01,3.230000000000004,2023-04-11
2024-06-01,3.180000000000007,2023-04-11
2024-07-01,3.1299999999999955,2023-04-11
2024-08-01,3.0999999999999943,2023-04-11
2024-09-01,3.0600000000000023,2023-04-11
