date,cash_rate,scrape_date
2023-02-01,3.2549999999999955,2023-02-27
2023-03-01,3.5049999999999955,2023-02-27
2023-04-01,3.7349999999999994,2023-02-27
2023-05-01,3.950000000000003,2023-02-27
2023-06-01,4.079999999999998,2023-02-27
2023-07-01,4.200000000000003,2023-02-27
2023-08-01,4.305000000000007,2023-02-27
2023-09-01,4.334999999999994,2023-02-27
2023-10-01,4.344999999999999,2023-02-27
2023-11-01,4.340000000000003,2023-02-27
2023-12-01,4.305000000000007,2023-02-27
2024-01-01,4.310000000000002,2023-02-27
2024-02-01,4.269999999999996,2023-02-27
2024-03-01,4.239999999999995,2023-02-27
2024-04-01,4.189999999999998,2023-02-27
2024-05-01,4.144999999999996,2023-02-27
2024-06-01,4.084999999999994,2023-02-27
2024-07-01,4.019999999999996,2023-02-27
