date,cash_rate,scrape_date
2022-10-01,2.5250000000000057,2022-10-20
2022-11-01,2.8299999999999983,2022-10-20
2022-12-01,3.0349999999999966,2022-10-20
2023-01-01,3.0799999999999983,2022-10-20
2023-02-01,3.280000000000001,2022-10-20
2023-03-01,3.519999999999996,2022-10-20
2023-04-01,3.7450000000000045,2022-10-20
2023-05-01,3.9350000000000023,2022-10-20
2023-06-01,4.019999999999996,2022-10-20
2023-07-01,4.105000000000004,2022-10-20
2023-08-01,4.159999999999997,2022-10-20
2023-09-01,4.194999999999993,2022-10-20
2023-10-01,4.230000000000004,2022-10-20
2023-11-01,4.230000000000004,2022-10-20
2023-12-01,4.209999999999994,2022-10-20
2024-01-01,4.204999999999998,2022-10-20
2024-02-01,4.194999999999993,2022-10-20
2024-03-01,4.165000000000006,2022-10-20
