date,cash_rate,scrape_date
2022-05-01,0.28000000000000114,2022-05-13
2022-06-01,0.5649999999999977,2022-05-13
2022-07-01,0.9099999999999966,2022-05-13
2022-08-01,1.3149999999999977,2022-05-13
2022-09-01,1.6500000000000057,2022-05-13
2022-10-01,2.0400000000000063,2022-05-13
2022-11-01,2.4399999999999977,2022-05-13
2022-12-01,2.635000000000005,2022-05-13
2023-01-01,2.674999999999997,2022-05-13
2023-02-01,2.8599999999999994,2022-05-13
2023-03-01,3.0400000000000063,2022-05-13
2023-04-01,3.1299999999999955,2022-05-13
2023-05-01,3.2249999999999943,2022-05-13
2023-06-01,3.2650000000000006,2022-05-13
2023-07-01,3.2900000000000063,2022-05-13
2023-08-01,3.2900000000000063,2022-05-13
2023-09-01,3.2900000000000063,2022-05-13
2023-10-01,3.2849999999999966,2022-05-13
