date,cash_rate,scrape_date
2022-10-01,2.5250000000000057,2022-10-26
2022-11-01,2.8400000000000034,2022-10-26
2022-12-01,3.0600000000000023,2022-10-26
2023-01-01,3.1099999999999994,2022-10-26
2023-02-01,3.2950000000000017,2022-10-26
2023-03-01,3.519999999999996,2022-10-26
2023-04-01,3.739999999999995,2022-10-26
2023-05-01,3.924999999999997,2022-10-26
2023-06-01,4.034999999999997,2022-10-26
2023-07-01,4.114999999999995,2022-10-26
2023-08-01,4.155000000000001,2022-10-26
2023-09-01,4.170000000000002,2022-10-26
2023-10-01,4.170000000000002,2022-10-26
2023-11-01,4.170000000000002,2022-10-26
2023-12-01,4.140000000000001,2022-10-26
2024-01-01,4.135000000000005,2022-10-26
2024-02-01,4.114999999999995,2022-10-26
2024-03-01,4.084999999999994,2022-10-26
