date,cash_rate,scrape_date
2022-06-01,0.6949999999999932,2022-06-21
2022-07-01,1.2099999999999937,2022-06-21
2022-08-01,1.7800000000000011,2022-06-21
2022-09-01,2.180000000000007,2022-06-21
2022-10-01,2.6400000000000006,2022-06-21
2022-11-01,3.1299999999999955,2022-06-21
2022-12-01,3.4849999999999994,2022-06-21
2023-01-01,3.569999999999993,2022-06-21
2023-02-01,3.844999999999999,2022-06-21
2023-03-01,4.030000000000001,2022-06-21
2023-04-01,4.069999999999993,2022-06-21
2023-05-01,4.099999999999994,2022-06-21
2023-06-01,4.135000000000005,2022-06-21
2023-07-01,4.165000000000006,2022-06-21
2023-08-01,4.165000000000006,2022-06-21
2023-09-01,4.165000000000006,2022-06-21
2023-10-01,4.135000000000005,2022-06-21
2023-11-01,4.105000000000004,2022-06-21
