date,cash_rate,scrape_date
2023-04-01,3.5649999999999977,2023-04-19
2023-05-01,3.655000000000001,2023-04-19
2023-06-01,3.7099999999999937,2023-04-19
2023-07-01,3.739999999999995,2023-04-19
2023-08-01,3.7849999999999966,2023-04-19
2023-09-01,3.780000000000001,2023-04-19
2023-10-01,3.7650000000000006,2023-04-19
2023-11-01,3.7450000000000045,2023-04-19
2023-12-01,3.7049999999999983,2023-04-19
2024-01-01,3.700000000000003,2023-04-19
2024-02-01,3.680000000000007,2023-04-19
2024-03-01,3.6400000000000006,2023-04-19
2024-04-01,3.5900000000000034,2023-04-19
2024-05-01,3.549999999999997,2023-04-19
2024-06-01,3.510000000000005,2023-04-19
2024-07-01,3.4749999999999943,2023-04-19
2024-08-01,3.450000000000003,2023-04-19
2024-09-01,3.4150000000000063,2023-04-19
