date,cash_rate,scrape_date
2022-06-01,0.6899999999999977,2022-06-27
2022-07-01,1.1949999999999932,2022-06-27
2022-08-01,1.6850000000000023,2022-06-27
2022-09-01,2.019999999999996,2022-06-27
2022-10-01,2.444999999999993,2022-06-27
2022-11-01,2.864999999999995,2022-06-27
2022-12-01,3.200000000000003,2022-06-27
2023-01-01,3.280000000000001,2022-06-27
2023-02-01,3.555000000000007,2022-06-27
2023-03-01,3.7349999999999994,2022-06-27
2023-04-01,3.7750000000000057,2022-06-27
2023-05-01,3.805000000000007,2022-06-27
2023-06-01,3.8400000000000034,2022-06-27
2023-07-01,3.8799999999999955,2022-06-27
2023-08-01,3.885000000000005,2022-06-27
2023-09-01,3.885000000000005,2022-06-27
2023-10-01,3.864999999999995,2022-06-27
2023-11-01,3.8400000000000034,2022-06-27
