date,cash_rate,scrape_date
2022-10-01,2.519999999999996,2022-10-04
2022-11-01,2.780000000000001,2022-10-04
2022-12-01,2.930000000000007,2022-10-04
2023-01-01,2.9549999999999983,2022-10-04
2023-02-01,3.1099999999999994,2022-10-04
2023-03-01,3.2650000000000006,2022-10-04
2023-04-01,3.430000000000007,2022-10-04
2023-05-01,3.555000000000007,2022-10-04
2023-06-01,3.5600000000000023,2022-10-04
2023-07-01,3.569999999999993,2022-10-04
2023-08-01,3.5649999999999977,2022-10-04
2023-09-01,3.549999999999997,2022-10-04
2023-10-01,3.530000000000001,2022-10-04
2023-11-01,3.519999999999996,2022-10-04
2023-12-01,3.5150000000000006,2022-10-04
2024-01-01,3.5150000000000006,2022-10-04
2024-02-01,3.5150000000000006,2022-10-04
2024-03-01,3.510000000000005,2022-10-04
