date,cash_rate,scrape_date
2022-11-01,2.8020000000000067,2022-12-01
2022-12-01,2.9599999999999937,2022-12-01
2023-01-01,2.989999999999995,2022-12-01
2023-02-01,3.1099999999999994,2022-12-01
2023-03-01,3.2349999999999994,2022-12-01
2023-04-01,3.344999999999999,2022-12-01
2023-05-01,3.4549999999999983,2022-12-01
2023-06-01,3.530000000000001,2022-12-01
2023-07-01,3.5900000000000034,2022-12-01
2023-08-01,3.6400000000000006,2022-12-01
2023-09-01,3.6650000000000063,2022-12-01
2023-10-01,3.6899999999999977,2022-12-01
2023-11-01,3.6899999999999977,2022-12-01
2023-12-01,3.674999999999997,2022-12-01
2024-01-01,3.6700000000000017,2022-12-01
2024-02-01,3.6599999999999966,2022-12-01
2024-03-01,3.635000000000005,2022-12-01
2024-04-01,3.5999999999999943,2022-12-01
2024-05-01,3.575000000000003,2022-12-01
