date,cash_rate,scrape_date
2022-09-01,2.2099999999999937,2022-10-03
2022-10-01,2.700000000000003,2022-10-03
2022-11-01,3.0849999999999937,2022-10-03
2022-12-01,3.3100000000000023,2022-10-03
2023-01-01,3.375,2022-10-03
2023-02-01,3.5400000000000063,2022-10-03
2023-03-01,3.769999999999996,2022-10-03
2023-04-01,3.9950000000000045,2022-10-03
2023-05-01,4.125,2022-10-03
2023-06-01,4.1299999999999955,2022-10-03
2023-07-01,4.140000000000001,2022-10-03
2023-08-01,4.135000000000005,2022-10-03
2023-09-01,4.1200000000000045,2022-10-03
2023-10-01,4.099999999999994,2022-10-03
2023-11-01,4.084999999999994,2022-10-03
2023-12-01,4.055000000000007,2022-10-03
2024-01-01,4.049999999999997,2022-10-03
2024-02-01,4.040000000000006,2022-10-03
2024-03-01,4.019999999999996,2022-10-03
