date,cash_rate,scrape_date
2022-05-01,0.2849999999999966,2022-05-10
2022-06-01,0.5750000000000028,2022-05-10
2022-07-01,0.9500000000000028,2022-05-10
2022-08-01,1.3900000000000006,2022-05-10
2022-09-01,1.7650000000000006,2022-05-10
2022-10-01,2.194999999999993,2022-05-10
2022-11-01,2.655000000000001,2022-05-10
2022-12-01,2.8499999999999943,2022-05-10
2023-01-01,2.885000000000005,2022-05-10
2023-02-01,3.0600000000000023,2022-05-10
2023-03-01,3.239999999999995,2022-05-10
2023-04-01,3.3799999999999955,2022-05-10
2023-05-01,3.4650000000000034,2022-05-10
2023-06-01,3.5150000000000006,2022-05-10
2023-07-01,3.555000000000007,2022-05-10
2023-08-01,3.5600000000000023,2022-05-10
2023-09-01,3.5649999999999977,2022-05-10
2023-10-01,3.555000000000007,2022-05-10
