date,cash_rate,scrape_date
2022-09-01,2.2049999999999983,2022-09-09
2022-10-01,2.5900000000000034,2022-09-09
2022-11-01,2.9099999999999966,2022-09-09
2022-12-01,3.114999999999995,2022-09-09
2023-01-01,3.1650000000000063,2022-09-09
2023-02-01,3.2950000000000017,2022-09-09
2023-03-01,3.424999999999997,2022-09-09
2023-04-01,3.5250000000000057,2022-09-09
2023-05-01,3.575000000000003,2022-09-09
2023-06-01,3.5799999999999983,2022-09-09
2023-07-01,3.5799999999999983,2022-09-09
2023-08-01,3.569999999999993,2022-09-09
2023-09-01,3.555000000000007,2022-09-09
2023-10-01,3.5349999999999966,2022-09-09
2023-11-01,3.5150000000000006,2022-09-09
2023-12-01,3.4849999999999994,2022-09-09
2024-01-01,3.480000000000004,2022-09-09
2024-02-01,3.469999999999999,2022-09-09
