date,cash_rate,scrape_date
2023-03-01,3.5049999999999955,2023-03-15
2023-04-01,3.5999999999999943,2023-03-15
2023-05-01,3.655000000000001,2023-03-15
2023-06-01,3.655000000000001,2023-03-15
2023-07-01,3.635000000000005,2023-03-15
2023-08-01,3.625,2023-03-15
2023-09-01,3.614999999999995,2023-03-15
2023-10-01,3.625,2023-03-15
2023-11-01,3.614999999999995,2023-03-15
2023-12-01,3.569999999999993,2023-03-15
2024-01-01,3.5649999999999977,2023-03-15
2024-02-01,3.5400000000000063,2023-03-15
2024-03-01,3.519999999999996,2023-03-15
2024-04-01,3.5150000000000006,2023-03-15
2024-05-01,3.489999999999995,2023-03-15
2024-06-01,3.469999999999999,2023-03-15
2024-07-01,3.4399999999999977,2023-03-15
2024-08-01,3.4200000000000017,2023-03-15
