date,cash_rate,scrape_date
2022-06-01,0.6940000000000026,2022-07-01
2022-07-01,1.1749999999999972,2022-07-01
2022-08-01,1.6700000000000017,2022-07-01
2022-09-01,2,2022-07-01
2022-10-01,2.3599999999999994,2022-07-01
2022-11-01,2.760000000000005,2022-07-01
2022-12-01,3.049999999999997,2022-07-01
2023-01-01,3.125,2022-07-01
2023-02-01,3.344999999999999,2022-07-01
2023-03-01,3.5,2022-07-01
2023-04-01,3.5349999999999966,2022-07-01
2023-05-01,3.5600000000000023,2022-07-01
2023-06-01,3.5649999999999977,2022-07-01
2023-07-01,3.5649999999999977,2022-07-01
2023-08-01,3.5600000000000023,2022-07-01
2023-09-01,3.5349999999999966,2022-07-01
2023-10-01,3.4950000000000045,2022-07-01
2023-11-01,3.4650000000000034,2022-07-01
2023-12-01,3.424999999999997,2022-07-01
