date,cash_rate,scrape_date
2023-03-01,3.5049999999999955,2023-03-20
2023-04-01,3.530000000000001,2023-03-20
2023-05-01,3.4849999999999994,2023-03-20
2023-06-01,3.4099999999999966,2023-03-20
2023-07-01,3.2750000000000057,2023-03-20
2023-08-01,3.1899999999999977,2023-03-20
2023-09-01,3.1850000000000023,2023-03-20
2023-10-01,3.194999999999993,2023-03-20
2023-11-01,3.1850000000000023,2023-03-20
2023-12-01,3.174999999999997,2023-03-20
2024-01-01,3.1700000000000017,2023-03-20
2024-02-01,3.1599999999999966,2023-03-20
2024-03-01,3.1400000000000006,2023-03-20
2024-04-01,3.114999999999995,2023-03-20
2024-05-01,3.0900000000000034,2023-03-20
2024-06-01,3.069999999999993,2023-03-20
2024-07-01,3.0400000000000063,2023-03-20
2024-08-01,3.019999999999996,2023-03-20
