date,cash_rate,scrape_date
2022-08-01,1.769999999999996,2022-08-04
2022-09-01,2.114999999999995,2022-08-04
2022-10-01,2.4399999999999977,2022-08-04
2022-11-01,2.825000000000003,2022-08-04
2022-12-01,3.055000000000007,2022-08-04
2023-01-01,3.094999999999999,2022-08-04
2023-02-01,3.2549999999999955,2022-08-04
2023-03-01,3.305000000000007,2022-08-04
2023-04-01,3.280000000000001,2022-08-04
2023-05-01,3.2650000000000006,2022-08-04
2023-06-01,3.2650000000000006,2022-08-04
2023-07-01,3.2650000000000006,2022-08-04
2023-08-01,3.2549999999999955,2022-08-04
2023-09-01,3.2249999999999943,2022-08-04
2023-10-01,3.180000000000007,2022-08-04
2023-11-01,3.144999999999996,2022-08-04
2023-12-01,3.094999999999999,2022-08-04
2024-01-01,3.094999999999999,2022-08-04
