date,cash_rate,scrape_date
2022-07-01,1.2249999999999943,2022-07-08
2022-08-01,1.7150000000000034,2022-07-08
2022-09-01,2.0400000000000063,2022-07-08
2022-10-01,2.4150000000000063,2022-07-08
2022-11-01,2.799999999999997,2022-07-08
2022-12-01,3.0799999999999983,2022-07-08
2023-01-01,3.1500000000000057,2022-07-08
2023-02-01,3.3599999999999994,2022-07-08
2023-03-01,3.480000000000004,2022-07-08
2023-04-01,3.5150000000000006,2022-07-08
2023-05-01,3.5250000000000057,2022-07-08
2023-06-01,3.5150000000000006,2022-07-08
2023-07-01,3.489999999999995,2022-07-08
2023-08-01,3.4650000000000034,2022-07-08
2023-09-01,3.444999999999993,2022-07-08
2023-10-01,3.4200000000000017,2022-07-08
2023-11-01,3.405000000000001,2022-07-08
2023-12-01,3.375,2022-07-08
