date,cash_rate,scrape_date
2022-07-01,1.2249999999999943,2022-07-18
2022-08-01,1.8349999999999937,2022-07-18
2022-09-01,2.2650000000000006,2022-07-18
2022-10-01,2.674999999999997,2022-07-18
2022-11-01,3.105000000000004,2022-07-18
2022-12-01,3.280000000000001,2022-07-18
2023-01-01,3.3299999999999983,2022-07-18
2023-02-01,3.4849999999999994,2022-07-18
2023-03-01,3.5450000000000017,2022-07-18
2023-04-01,3.5450000000000017,2022-07-18
2023-05-01,3.5450000000000017,2022-07-18
2023-06-01,3.5150000000000006,2022-07-18
2023-07-01,3.4849999999999994,2022-07-18
2023-08-01,3.450000000000003,2022-07-18
2023-09-01,3.424999999999997,2022-07-18
2023-10-01,3.3900000000000006,2022-07-18
2023-11-01,3.364999999999995,2022-07-18
2023-12-01,3.3299999999999983,2022-07-18
