date,cash_rate,scrape_date
2022-06-01,0.5600000000000023,2022-06-06
2022-07-01,0.9200000000000017,2022-06-06
2022-08-01,1.3349999999999937,2022-06-06
2022-09-01,1.6500000000000057,2022-06-06
2022-10-01,2.030000000000001,2022-06-06
2022-11-01,2.430000000000007,2022-06-06
2022-12-01,2.694999999999993,2022-06-06
2023-01-01,2.760000000000005,2022-06-06
2023-02-01,3.010000000000005,2022-06-06
2023-03-01,3.180000000000007,2022-06-06
2023-04-01,3.3499999999999943,2022-06-06
2023-05-01,3.5049999999999955,2022-06-06
2023-06-01,3.530000000000001,2022-06-06
2023-07-01,3.5349999999999966,2022-06-06
2023-08-01,3.5349999999999966,2022-06-06
2023-09-01,3.5349999999999966,2022-06-06
2023-10-01,3.5349999999999966,2022-06-06
2023-11-01,3.5349999999999966,2022-06-06
