date,cash_rate,scrape_date
2022-07-01,1.2249999999999943,2022-07-07
2022-08-01,1.7150000000000034,2022-07-07
2022-09-01,2.0349999999999966,2022-07-07
2022-10-01,2.405000000000001,2022-07-07
2022-11-01,2.7849999999999966,2022-07-07
2022-12-01,3.049999999999997,2022-07-07
2023-01-01,3.1099999999999994,2022-07-07
2023-02-01,3.3299999999999983,2022-07-07
2023-03-01,3.4350000000000023,2022-07-07
2023-04-01,3.469999999999999,2022-07-07
2023-05-01,3.480000000000004,2022-07-07
2023-06-01,3.469999999999999,2022-07-07
2023-07-01,3.4350000000000023,2022-07-07
2023-08-01,3.394999999999996,2022-07-07
2023-09-01,3.364999999999995,2022-07-07
2023-10-01,3.3349999999999937,2022-07-07
2023-11-01,3.3149999999999977,2022-07-07
2023-12-01,3.2849999999999966,2022-07-07
