date,cash_rate,scrape_date
2022-10-01,2.5250000000000057,2022-10-14
2022-11-01,2.7950000000000017,2022-10-14
2022-12-01,2.9549999999999983,2022-10-14
2023-01-01,2.9950000000000045,2022-10-14
2023-02-01,3.1299999999999955,2022-10-14
2023-03-01,3.3400000000000034,2022-10-14
2023-04-01,3.549999999999997,2022-10-14
2023-05-01,3.7249999999999943,2022-10-14
2023-06-01,3.799999999999997,2022-10-14
2023-07-01,3.8799999999999955,2022-10-14
2023-08-01,3.9350000000000023,2022-10-14
2023-09-01,3.9749999999999943,2022-10-14
2023-10-01,4.019999999999996,2022-10-14
2023-11-01,4.025000000000006,2022-10-14
2023-12-01,4.015000000000001,2022-10-14
2024-01-01,4.015000000000001,2022-10-14
2024-02-01,4.019999999999996,2022-10-14
2024-03-01,4,2022-10-14
