date,cash_rate,scrape_date
2022-12-01,3.010000000000005,2022-12-30
2023-01-01,3.049999999999997,2022-12-30
2023-02-01,3.1899999999999977,2022-12-30
2023-03-01,3.355000000000004,2022-12-30
2023-04-01,3.4849999999999994,2022-12-30
2023-05-01,3.614999999999995,2022-12-30
2023-06-01,3.730000000000004,2022-12-30
2023-07-01,3.8499999999999943,2022-12-30
2023-08-01,3.9350000000000023,2022-12-30
2023-09-01,3.980000000000004,2022-12-30
2023-10-01,3.9849999999999994,2022-12-30
2023-11-01,3.9849999999999994,2022-12-30
2023-12-01,4.015000000000001,2022-12-30
2024-01-01,4.010000000000005,2022-12-30
2024-02-01,4.019999999999996,2022-12-30
2024-03-01,4,2022-12-30
2024-04-01,3.9749999999999943,2022-12-30
2024-05-01,3.9549999999999983,2022-12-30
