date,cash_rate,scrape_date
2022-08-01,1.7750000000000057,2022-08-26
2022-09-01,2.174999999999997,2022-08-26
2022-10-01,2.555000000000007,2022-08-26
2022-11-01,2.9350000000000023,2022-08-26
2022-12-01,3.1899999999999977,2022-08-26
2023-01-01,3.25,2022-08-26
2023-02-01,3.430000000000007,2022-08-26
2023-03-01,3.5849999999999937,2022-08-26
2023-04-01,3.6700000000000017,2022-08-26
2023-05-01,3.719999999999999,2022-08-26
2023-06-01,3.760000000000005,2022-08-26
2023-07-01,3.7950000000000017,2022-08-26
2023-08-01,3.805000000000007,2022-08-26
2023-09-01,3.780000000000001,2022-08-26
2023-10-01,3.739999999999995,2022-08-26
2023-11-01,3.7049999999999983,2022-08-26
2023-12-01,3.6599999999999966,2022-08-26
2024-01-01,3.6500000000000057,2022-08-26
