date,cash_rate,scrape_date
2023-01-01,3.0649999999999977,2023-01-23
2023-02-01,3.2099999999999937,2023-01-23
2023-03-01,3.3349999999999937,2023-01-23
2023-04-01,3.4099999999999966,2023-01-23
2023-05-01,3.4749999999999943,2023-01-23
2023-06-01,3.5,2023-01-23
2023-07-01,3.549999999999997,2023-01-23
2023-08-01,3.575000000000003,2023-01-23
2023-09-01,3.5600000000000023,2023-01-23
2023-10-01,3.549999999999997,2023-01-23
2023-11-01,3.530000000000001,2023-01-23
2023-12-01,3.5,2023-01-23
2024-01-01,3.4950000000000045,2023-01-23
2024-02-01,3.4650000000000034,2023-01-23
2024-03-01,3.424999999999997,2023-01-23
2024-04-01,3.3799999999999955,2023-01-23
2024-05-01,3.3499999999999943,2023-01-23
2024-06-01,3.305000000000007,2023-01-23
