date,cash_rate,scrape_date
2023-03-01,3.5049999999999955,2023-03-13
2023-04-01,3.625,2023-03-13
2023-05-01,3.7150000000000034,2023-03-13
2023-06-01,3.769999999999996,2023-03-13
2023-07-01,3.825000000000003,2023-03-13
2023-08-01,3.8349999999999937,2023-03-13
2023-09-01,3.844999999999999,2023-03-13
2023-10-01,3.844999999999999,2023-03-13
2023-11-01,3.8349999999999937,2023-03-13
2023-12-01,3.7900000000000063,2023-03-13
2024-01-01,3.7849999999999966,2023-03-13
2024-02-01,3.760000000000005,2023-03-13
2024-03-01,3.719999999999999,2023-03-13
2024-04-01,3.674999999999997,2023-03-13
2024-05-01,3.6400000000000006,2023-03-13
2024-06-01,3.5900000000000034,2023-03-13
2024-07-01,3.5400000000000063,2023-03-13
2024-08-01,3.5049999999999955,2023-03-13
